player_id,n,xcross,xcrossot,actual,xcross_se,execution,over_expected,xcross_ci_low,xcross_ci_high,nickname,position_group,league,season
3921,23,0.3364752810656269,0.442757071931401,0.5217391304347826,0.013188227616084874,0.1062817908657741,0.1852638493691557,0.31062635493810054,0.3623242071931533,Malo Gusto,RB,premier-league,2023-2024
127,21,0.33608813820725414,0.4607930299650994,0.42857142857142855,0.00870696779658107,0.12470489175784527,0.09248329036417441,0.31902248132595523,0.35315379508855305,Diogo Dalot,LB,premier-league,2023-2024
7583,23,0.33585971429182626,0.46418965127971096,0.4782608695652174,0.008267808977223004,0.1283299369878847,0.14240115527339114,0.3196548086964692,0.35206461988718335,Dejan Kulusevski,RW,premier-league,2023-2024
108,26,0.335738263091887,0.25480538348197795,0.19230769230769232,0.01081289549679287,-0.08093287960990903,-0.14343057078419466,0.314544987918173,0.356931538265601,Callum Hudson-Odoi,LW,premier-league,2023-2024
8031,33,0.3328416945588535,0.4033081103276821,0.3333333333333333,0.008219725557100736,0.07046641576882862,0.0004916387744798301,0.316731032466936,0.34895235665077096,Mohammed Kudus,RW,premier-league,2023-2024
4373,28,0.33222884683687154,0.3233352233978278,0.39285714285714285,0.007491725187181091,-0.008893623439043763,0.06062829602027131,0.3175450654699966,0.34691262820374646,Issa Kabore,RWB,premier-league,2023-2024
16,22,0.33010239381954115,0.2356813594654282,0.36363636363636365,0.009259022990139481,-0.09442103435411295,0.033533969816822495,0.31195470875886777,0.34825007888021453,Kyle Walker,RB,premier-league,2023-2024
9280,28,0.3289269392005894,0.31322065394788906,0.2857142857142857,0.008958793059732302,-0.015706285252700347,-0.04321265348630371,0.3113677048035141,0.3464861735976647,Chiedozie Ogbene,CM,premier-league,2023-2024
21496,28,0.32634408047063046,0.28166220576029105,0.2857142857142857,0.0078613222241639,-0.04468187471033941,-0.04062979475634476,0.3109358889112692,0.3417522720299917,Simon Adingra,RWB,premier-league,2023-2024
1916,20,0.32448552040756456,0.3479933169458437,0.3,0.0053841447461231845,0.023507796538279113,-0.024485520407564576,0.3139325967051631,0.335038444109966,Ben White,RB,premier-league,2023-2024
1973,50,0.3243502313889239,0.3957182326460819,0.3,0.005241149707605455,0.07136800125715803,-0.024350231388923893,0.3140775779620172,0.3346228848158306,Antonee Robinson,LB,premier-league,2023-2024
3112,24,0.32142020377454317,0.3109830824952943,0.20833333333333334,0.00796917701670265,-0.01043712127924884,-0.11308687044120982,0.305800616821806,0.33703979072728035,Anthony Elanga,LW,premier-league,2023-2024
1516,29,0.3211043356070144,0.3116808676380637,0.27586206896551724,0.008757081532694829,-0.009423467968950716,-0.045242266641497164,0.30394045580293255,0.33826821541109625,Nelson Semedo,RB,premier-league,2023-2024
581,20,0.32003595953161856,0.28110662315855656,0.4,0.009486011786069382,-0.03892933637306201,0.07996404046838146,0.30144337643092256,0.33862854263231457,Tyrick Mitchell,LB,premier-league,2023-2024
7174,20,0.3199375954716494,0.40252410682373896,0.5,0.010965196508998047,0.08258651135208955,0.1800624045283506,0.29844581031401324,0.3414293806292856,Harry Toffolo,LB,premier-league,2023-2024
191,25,0.3193473047611416,0.29297461965124416,0.16,0.010499573846168184,-0.02637268510989743,-0.1593473047611416,0.29876814002265195,0.33992646949963123,Alex Iwobi,LW,premier-league,2023-2024
1960,20,0.3182402028137476,0.38541458643401705,0.3,0.010271945974929017,0.06717438362026945,-0.018240202813747608,0.2981071887028867,0.3383732169246085,Timothy Castagne,RB,premier-league,2023-2024
1940,33,0.41001765423013564,0.38624829623976464,0.36363636363636365,0.006472109702196171,-0.023769357990371,-0.046381290593771995,0.39733231921383116,0.4227029892464401,Eberechi Eze,AM,premier-league,2024-2025
1688,22,0.4100034163191968,0.47538341794376765,0.4090909090909091,0.010106365325537731,0.06538000162457086,-0.0009125072282876734,0.3901949402811428,0.42981189235725076,Martin Ödegaard,CM,premier-league,2024-2025
265,30,0.40595834407398435,0.45339081890829785,0.36666666666666664,0.00885383727825493,0.04743247483431351,-0.039291677407317704,0.38860482300860466,0.42331186513936403,Declan Rice,CM,premier-league,2024-2025
133,51,0.3921417886462716,0.3855439863886332,0.35294117647058826,0.008667953344753527,-0.0065978022576383966,-0.039200612175683325,0.3751526000905547,0.4091309772019885,Bruno Fernandes,AM,premier-league,2024-2025
215,26,0.3860881338479424,0.36424856098329056,0.3076923076923077,0.009451733593345365,-0.021839572864651824,-0.07839582615563467,0.36756273600498546,0.4046135316908993,Youri Tielemans,CM,premier-league,2024-2025
